loc,lloc,scloc,comments,single_comments,multi_comments,blanks,h1,h2,n1,n2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs,Experince Based ,LargeClass,smell_type
135,96,107,1,1,0,27,5,27,30,39,32,69,139.991603,345.0,3.611111111,1245.833333,69.21296296,0.115,,0.0,LargeClass
9,9,8,0,1,0,0,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,,0.0,LargeClass
252,163,176,7,9,27,40,13,103,68,121,116,189,736.8152706,1296.158408,7.63592233,9897.364932,549.8536073,0.432052803,,0.0,LargeClass
61,37,51,1,2,0,8,5,20,12,23,25,35,98.04820237,162.5349666,2.875,467.2880291,25.96044606,0.054178322,,0.0,LargeClass
47,27,26,2,2,9,10,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,,0.0,LargeClass
60,33,32,0,0,19,9,4,32,20,40,36,60,168.0,310.1955001,2.5,775.4887502,43.08270835,0.1033985,,0.0,LargeClass
73,38,36,5,5,23,9,5,44,28,56,49,84,251.8246317,471.6356269,3.181818182,1500.658813,83.36993405,0.157211876,,0.0,LargeClass
13,9,9,0,0,0,4,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,,0.0,LargeClass
27,21,22,0,0,0,5,3,6,3,6,9,9,20.26466251,28.52932501,1.5,42.79398752,2.377443751,0.009509775,,0.0,LargeClass
16,11,12,0,0,0,4,1,1,1,1,2,2,0.0,2.0,0.5,1.0,0.055555556,0.000666667,,0.0,LargeClass
205,114,116,9,5,60,24,14,55,38,73,69,111,371.2777532,678.0462147,9.290909091,6299.66574,349.98143,0.226015405,,0.0,LargeClass
121,68,60,5,6,39,16,10,32,21,39,42,60,193.2192809,323.5390454,6.09375,1971.566058,109.5314477,0.107846348,,0.0,LargeClass
138,90,96,5,3,27,12,7,33,26,43,40,69,186.1164904,367.2130385,4.560606061,1674.714009,93.03966717,0.122404346,,0.0,LargeClass
224,108,125,13,15,57,27,12,39,26,47,51,73,249.1502365,414.08705,7.230769231,2994.1679,166.3426611,0.138029017,,0.0,LargeClass
303,183,199,54,47,34,23,15,78,43,86,93,129,548.864732,843.5514866,8.269230769,6975.521909,387.5289949,0.281183829,,0.0,LargeClass
61,33,37,1,3,12,9,3,5,3,5,8,8,16.36452798,24.0,1.5,36.0,2.0,0.008,,0.0,LargeClass
86,68,68,0,0,0,18,6,20,21,38,26,59,101.9483369,277.3259434,5.7,1580.757877,87.81988207,0.092441981,,0.0,LargeClass
12,10,9,0,0,0,3,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,,0.0,LargeClass
61,43,43,1,1,0,17,2,9,7,9,11,16,30.52932501,55.3509059,1.0,55.3509059,3.075050328,0.018450302,,0.0,LargeClass
16,11,11,1,1,0,4,3,7,4,7,10,11,24.40637196,36.54120904,1.5,54.81181357,3.045100754,0.012180403,,0.0,LargeClass
103,69,82,6,6,0,15,3,25,20,37,28,57,120.8512922,274.0192306,2.22,608.3226918,33.7957051,0.091339744,,0.0,LargeClass
10,6,6,1,1,0,3,2,4,3,6,6,9,10.0,23.26466251,1.5,34.89699376,1.938721876,0.007754888,,0.0,LargeClass
52,41,41,1,1,0,10,1,32,16,32,33,48,160.0,242.1309177,0.5,121.0654589,6.725858826,0.080710306,,0.0,LargeClass
70,49,51,7,7,0,12,2,24,14,28,26,42,112.0391,197.4184682,1.166666667,230.3215462,12.79564145,0.065806156,,0.0,LargeClass
34,25,24,0,0,3,7,4,17,9,18,21,27,77.4868683,118.5925704,2.117647059,251.1372079,13.95206711,0.039530857,,0.0,LargeClass
116,59,106,1,1,0,9,2,20,33,37,22,70,88.4385619,312.1602133,1.85,577.4963946,32.08313303,0.104053404,,0.0,LargeClass
15,12,12,0,0,0,3,4,8,7,12,12,19,32.0,68.11428751,3.0,204.3428625,11.35238125,0.022704763,,0.0,LargeClass
116,103,103,1,1,0,12,5,97,75,128,102,203,651.8011862,1354.502344,3.298969072,4468.461342,248.2478524,0.451500781,,0.0,LargeClass
243,192,199,5,5,0,39,7,102,99,156,109,255,700.2388693,1725.887003,5.352941176,9238.571603,513.253978,0.575295668,,0.0,LargeClass
17,14,14,0,0,0,3,4,16,16,24,20,40,72.0,172.8771238,3.0,518.6313714,28.81285397,0.057625708,,0.0,LargeClass
44,27,29,2,2,4,9,3,6,5,7,9,12,20.26466251,38.03910002,1.75,66.56842503,3.698245835,0.0126797,,0.0,LargeClass
38,22,29,2,2,0,7,3,6,5,7,9,12,20.26466251,38.03910002,1.75,66.56842503,3.698245835,0.0126797,,0.0,LargeClass
39,28,28,2,3,0,8,2,8,8,10,10,18,26.0,59.79470571,1.25,74.74338213,4.152410119,0.019931569,,0.0,LargeClass
44,29,34,6,4,0,6,4,23,17,26,27,43,112.041925,204.4601626,2.260869565,462.2577589,25.68098661,0.068153388,,0.0,LargeClass
30,22,22,0,0,0,8,4,9,5,9,13,14,36.52932501,51.80615605,2.0,103.6123121,5.756239562,0.017268719,,0.0,LargeClass
43,32,29,0,0,0,14,1,1,1,1,2,2,0.0,2.0,0.5,1.0,0.055555556,0.000666667,,0.0,LargeClass
73,54,47,0,0,3,23,3,51,34,54,54,88,294.0485799,506.4301002,1.588235294,804.3301591,44.68500884,0.168810033,,0.0,LargeClass
31,23,25,0,0,0,6,3,30,21,42,33,63,151.9616054,317.7968295,2.1,667.373342,37.07629678,0.105932277,,0.0,LargeClass
148,129,122,5,8,0,18,7,89,64,114,96,178,595.9917598,1172.123325,4.483146067,5254.800076,291.9333375,0.390707775,,0.0,LargeClass
272,195,179,28,25,22,46,4,129,150,277,133,427,912.4483159,3012.6056,4.294573643,12937.85661,718.7698115,1.004201867,,0.0,LargeClass
77,49,47,8,10,0,20,2,6,4,8,8,12,17.509775,36.0,1.333333333,48.0,2.666666667,0.012,,0.0,LargeClass
108,94,94,3,3,0,11,2,4,2,4,6,6,10.0,15.509775,1.0,15.509775,0.861654167,0.005169925,,0.0,LargeClass
57,50,50,0,0,0,7,2,19,11,22,21,33,82.71062276,144.946475,1.157894737,167.8327605,9.324042248,0.048315492,,0.0,LargeClass
99,62,76,10,11,0,12,3,8,13,15,11,28,28.7548875,96.86408532,2.8125,272.43024,15.13501333,0.032288028,,0.0,LargeClass
17,15,15,0,0,0,2,5,10,6,11,15,17,44.82892142,66.41714013,2.75,182.6471353,10.14706307,0.022139047,,0.0,LargeClass
59,54,48,4,3,0,8,2,20,10,20,22,30,88.4385619,133.7829486,1.0,133.7829486,7.432386031,0.044594316,,0.0,LargeClass
25,21,19,2,2,0,4,1,4,2,4,5,6,8.0,13.93156857,0.5,6.965784285,0.386988016,0.004643856,,0.0,LargeClass
94,84,79,2,3,0,12,3,56,30,60,59,90,329.9667631,529.4378744,1.607142857,850.8822982,47.27123879,0.176479291,,0.0,LargeClass
209,166,157,16,16,0,36,7,50,40,80,57,120,301.8442939,699.9468017,5.6,3919.70209,217.7612272,0.233315601,,0.0,LargeClass
93,64,73,6,5,0,15,7,44,34,52,51,86,259.8664757,487.8285794,4.136363636,2017.836397,112.102022,0.162609526,,0.0,LargeClass
168,97,134,6,6,0,28,5,67,62,107,72,169,418.0376162,1042.717325,3.992537313,4163.087828,231.2826571,0.347572442,,0.0,LargeClass
21,19,15,1,1,0,5,2,4,6,8,6,14,10.0,36.18947501,2.0,72.37895002,4.021052779,0.012063158,,0.0,LargeClass
32,22,23,0,0,0,9,7,15,14,21,22,35,78.25484339,156.0801067,4.9,764.7925226,42.48847348,0.052026702,,0.0,LargeClass
43,15,34,3,3,0,6,1,35,45,45,36,90,179.5249056,465.2932501,0.642857143,299.1170894,16.61761608,0.15509775,,0.0,LargeClass
129,77,90,18,18,0,21,9,34,26,42,43,68,201.5030616,368.9860033,5.558823529,2051.128077,113.9515598,0.122995334,,0.0,LargeClass
148,86,110,18,18,0,20,9,32,22,38,41,60,188.529325,321.4531203,5.34375,1717.765111,95.43139508,0.10715104,,0.0,LargeClass
40,13,35,0,0,0,5,1,2,2,2,3,4,2.0,6.339850003,0.5,3.169925001,0.176106945,0.002113283,,0.0,LargeClass
23,20,20,0,0,0,3,4,10,6,11,14,17,41.21928095,64.72503367,2.2,142.3950741,7.910837449,0.021575011,,0.0,LargeClass
23,20,20,0,0,0,3,4,10,6,11,14,17,41.21928095,64.72503367,2.2,142.3950741,7.910837449,0.021575011,,0.0,LargeClass
47,38,35,2,3,0,9,2,5,3,6,7,9,13.60964047,25.2661943,1.2,30.31943316,1.684412953,0.008422065,,0.0,LargeClass
17,10,10,0,0,0,7,1,1,7,7,2,14,0.0,14.0,3.5,49.0,2.722222222,0.004666667,,0.0,LargeClass
22,13,17,0,0,0,5,1,4,4,4,5,8,8.0,18.57542476,0.5,9.28771238,0.515984021,0.006191808,,0.0,LargeClass
64,50,51,8,2,0,11,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,,0.0,LargeClass
56,49,48,0,0,0,8,1,6,3,6,7,9,15.509775,25.2661943,0.5,12.63309715,0.701838731,0.008422065,,0.0,LargeClass
33,24,29,3,1,0,3,1,8,5,10,9,15,24.0,47.54887502,0.625,29.71804689,1.651002605,0.015849625,,0.0,LargeClass
24,12,16,2,2,0,6,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,,0.0,LargeClass
104,18,15,0,0,78,11,2,3,2,4,5,6,6.754887502,13.93156857,1.333333333,18.57542476,1.031968042,0.004643856,,0.0,LargeClass
314,123,269,9,8,0,37,9,178,147,218,187,365,1359.209876,2754.616478,5.511235955,15181.34138,843.4078542,0.918205493,,0.0,LargeClass
63,34,37,2,2,8,16,10,38,22,44,48,66,232.6405265,368.607525,5.789473684,2134.043566,118.5579759,0.122869175,,0.0,LargeClass
68,24,23,1,1,31,13,4,6,4,8,10,12,23.509775,39.86313714,2.666666667,106.301699,5.905649946,0.013287712,,0.0,LargeClass
26,19,19,2,2,0,5,5,12,6,12,17,18,54.62919048,73.57433114,2.5,183.9358279,10.2186571,0.024524777,,0.0,LargeClass
195,131,112,2,8,34,41,9,56,33,65,65,98,353.7412006,590.1920457,5.223214286,3082.699524,171.2610847,0.196730682,,0.0,LargeClass
93,49,45,2,1,22,25,8,16,11,20,24,31,88.0,142.1338375,5.0,710.6691876,39.48162153,0.047377946,,0.0,LargeClass
40,8,7,1,0,21,12,3,6,3,6,9,9,20.26466251,28.52932501,1.5,42.79398752,2.377443751,0.009509775,,0.0,LargeClass
131,66,63,25,25,20,23,10,48,28,54,58,82,301.297481,480.3544416,5.625,2701.993734,150.110763,0.160118147,,0.0,LargeClass
47,20,19,0,0,14,14,6,25,16,27,31,43,131.6061797,213.0304413,3.24,690.21863,38.34547944,0.071010147,,0.0,LargeClass
40,17,16,0,0,12,12,3,15,10,15,18,25,63.35824644,104.248125,1.5,156.3721876,8.687343753,0.034749375,,0.0,LargeClass
54,25,24,0,0,16,14,6,24,15,24,30,39,125.548875,191.3687332,3.0,574.1061997,31.89478887,0.063789578,,0.0,LargeClass
158,57,62,11,11,57,28,12,35,21,40,47,61,222.5444556,338.82992,6.857142857,2323.405165,129.0780647,0.112943307,,0.0,LargeClass
22,17,16,0,0,2,4,3,5,3,6,8,9,16.36452798,27.0,1.8,48.6,2.7,0.009,,0.0,LargeClass
51,15,15,0,0,30,6,1,8,4,8,9,12,24.0,38.03910002,0.5,19.01955001,1.056641667,0.0126797,,0.0,LargeClass
9,4,4,3,3,0,2,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,,0.0,LargeClass
30,10,13,1,1,9,7,1,4,2,4,5,6,8.0,13.93156857,0.5,6.965784285,0.386988016,0.004643856,,0.0,LargeClass
26,11,10,0,0,14,2,2,4,2,4,6,6,10.0,15.509775,1.0,15.509775,0.861654167,0.005169925,,0.0,LargeClass
22,15,14,0,0,3,5,1,1,1,2,2,3,0.0,3.0,1.0,3.0,0.166666667,0.001,,0.0,LargeClass
149,82,86,15,16,25,22,4,19,13,23,23,36,88.71062276,162.8482304,2.421052632,394.2641368,21.90356316,0.054282743,,0.0,LargeClass
67,32,34,3,4,19,10,6,16,10,20,22,30,79.509775,133.7829486,3.75,501.6860571,27.87144762,0.044594316,,0.0,LargeClass
14,7,6,0,0,4,4,2,3,2,3,5,5,6.754887502,11.60964047,1.0,11.60964047,0.644980026,0.00386988,,0.0,LargeClass
16,11,10,0,0,3,3,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,,0.0,LargeClass
79,56,51,0,4,12,12,8,35,23,44,43,67,203.5249056,363.5597386,5.028571429,1828.186114,101.5658952,0.12118658,,0.0,LargeClass
49,15,13,7,8,19,9,3,4,3,5,7,8,12.7548875,22.45883938,1.875,42.11032383,2.339462435,0.00748628,,0.0,LargeClass
63,45,48,1,1,0,14,9,39,23,43,48,66,234.6600115,368.607525,4.961538462,1828.860413,101.6033563,0.122869175,,0.0,LargeClass
18,15,15,1,1,0,2,5,36,30,53,41,83,197.7269405,444.6768164,3.680555556,1636.657727,90.92542928,0.148225605,,0.0,LargeClass
51,36,37,6,6,0,8,4,12,6,12,16,18,51.01955001,72.0,2.0,144.0,8.0,0.024,,0.0,LargeClass
32,19,24,4,4,0,4,1,6,3,6,7,9,15.509775,25.2661943,0.5,12.63309715,0.701838731,0.008422065,,0.0,LargeClass
11,7,8,1,1,0,2,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,,0.0,LargeClass
81,57,62,6,6,0,13,9,60,34,66,69,100,382.9427607,610.8524457,4.95,3023.719606,167.9844226,0.203617482,,0.0,LargeClass
135,92,98,8,8,3,26,7,67,49,92,74,141,426.0794602,875.5329246,4.805970149,4207.7851,233.7658389,0.291844308,,0.0,LargeClass
10,8,8,0,0,0,2,3,6,4,7,9,11,20.26466251,34.86917502,1.75,61.02105628,3.390058682,0.011623058,,0.0,LargeClass
53,35,35,1,1,5,12,2,10,6,12,12,18,35.21928095,64.52932501,1.2,77.43519002,4.301955001,0.021509775,,0.0,LargeClass
76,46,49,7,8,4,15,8,53,38,73,61,111,327.5797841,658.3118445,5.509433962,3626.925634,201.4958685,0.219437281,,0.0,LargeClass
42,26,26,4,4,2,10,3,9,5,10,12,15,33.28421252,53.77443751,1.666666667,89.62406252,4.979114584,0.017924813,,0.0,LargeClass
95,72,71,2,3,0,21,7,25,13,26,32,39,135.7478892,195.0,3.64,709.8,39.43333333,0.065,,0.0,LargeClass
74,54,57,0,0,4,13,1,34,22,44,35,66,172.9737366,338.5326791,0.647058824,219.0505571,12.16947539,0.112844226,,0.0,LargeClass
147,93,109,3,4,0,34,12,42,35,54,54,89,269.4968818,512.1849877,7.714285714,3951.141334,219.5078519,0.170728329,,0.0,LargeClass
31,21,22,3,3,0,6,5,14,8,16,19,24,64.91260938,101.9502603,2.857142857,291.2864581,16.182581,0.03398342,,0.0,LargeClass
14,8,7,0,0,3,4,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,,0.0,LargeClass
14,11,10,0,1,0,3,2,5,3,6,7,9,13.60964047,25.2661943,1.2,30.31943316,1.684412953,0.008422065,,0.0,LargeClass
56,41,43,6,6,0,7,3,6,5,7,9,12,20.26466251,38.03910002,1.75,66.56842503,3.698245835,0.0126797,,0.0,LargeClass
45,42,35,0,0,0,10,5,19,14,28,24,42,92.32026323,192.568425,3.684210526,709.4626185,39.41458992,0.064189475,,0.0,LargeClass
21,14,13,0,0,4,4,2,3,3,6,5,9,6.754887502,20.89735285,2.0,41.79470571,2.321928095,0.006965784,,0.0,LargeClass
18,10,9,0,0,4,5,2,3,2,4,5,6,6.754887502,13.93156857,1.333333333,18.57542476,1.031968042,0.004643856,,0.0,LargeClass
170,95,117,30,29,3,21,6,15,12,18,21,30,74.11313394,131.7695227,3.6,474.3702817,26.35390454,0.043923174,,0.0,LargeClass
21,17,17,0,0,0,4,4,9,7,13,13,20,36.52932501,74.00879436,2.888888889,213.8031837,11.87795465,0.024669598,,0.0,LargeClass
17,11,11,3,3,0,3,3,5,3,6,8,9,16.36452798,27.0,1.8,48.6,2.7,0.009,,0.0,LargeClass
35,25,25,4,4,0,6,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,,0.0,LargeClass
87,57,64,0,0,0,23,1,5,10,10,6,20,11.60964047,51.69925001,1.0,51.69925001,2.872180556,0.017233083,,0.0,LargeClass
258,157,174,17,18,6,60,5,95,76,134,100,210,635.7459233,1395.2098,3.526315789,4919.950347,273.3305748,0.465069933,,0.0,LargeClass
254,157,185,22,22,0,47,6,86,85,109,92,194,568.1685439,1265.571019,3.802325581,4812.113062,267.3396146,0.421857006,,0.0,LargeClass
70,45,43,11,11,0,16,6,27,56,98,33,154,143.8917376,776.8366944,10.88888889,8458.88845,469.9382472,0.258945565,,0.0,LargeClass
52,26,35,5,4,0,13,5,30,82,161,35,243,158.8163583,1246.415773,13.41666667,16722.74496,929.0413864,0.415471924,,0.0,LargeClass
28,20,19,2,2,2,5,2,5,4,6,7,10,13.60964047,28.07354922,1.2,33.68825906,1.871569948,0.00935785,,0.0,LargeClass
38,25,33,0,0,0,5,4,42,43,61,46,104,234.4773318,574.4504434,2.904761905,1668.641764,92.70232024,0.191483481,,0.0,LargeClass
10,6,7,0,0,0,3,1,3,5,5,4,10,4.754887502,20.0,0.833333333,16.66666667,0.925925926,0.006666667,,0.0,LargeClass
18,11,13,1,1,0,4,2,12,16,16,14,32,45.01955001,121.8353575,1.333333333,162.4471433,9.024841297,0.040611786,,0.0,LargeClass
137,71,90,38,30,0,17,7,81,99,140,88,239,533.1793347,1543.804157,6.049382716,9339.062183,518.836788,0.514601386,,0.0,LargeClass
32,21,20,3,4,0,8,2,16,8,16,18,24,66.0,100.0782,1.0,100.0782,5.559900002,0.0333594,,0.0,LargeClass
48,10,25,14,14,2,7,1,8,8,8,9,16,24.0,50.71880002,0.5,25.35940001,1.408855556,0.016906267,,0.0,LargeClass
10,7,7,0,0,0,3,1,4,2,4,5,6,8.0,13.93156857,0.5,6.965784285,0.386988016,0.004643856,,0.0,LargeClass
11,7,8,0,0,0,3,1,6,4,8,7,12,15.509775,33.68825906,0.666666667,22.45883938,1.247713299,0.01122942,,0.0,LargeClass
19,12,15,0,0,0,4,1,2,3,3,3,6,2.0,9.509775004,0.75,7.132331253,0.396240625,0.003169925,,0.0,LargeClass
89,69,75,0,0,0,14,5,38,31,52,43,83,211.030886,450.3799746,3.421052632,1540.773597,85.59853319,0.150126658,,0.0,LargeClass
83,66,70,0,0,0,13,5,48,38,66,53,104,279.6878405,595.7037273,3.4375,2047.731563,113.7628646,0.198567909,,0.0,LargeClass
86,65,74,0,0,0,12,5,50,40,70,55,110,293.80245,635.9495685,3.5,2225.82349,123.6568605,0.211983189,,0.0,LargeClass
85,66,72,0,0,0,13,5,50,40,70,55,110,293.80245,635.9495685,3.5,2225.82349,123.6568605,0.211983189,,0.0,LargeClass
86,27,75,4,4,0,7,3,94,94,140,97,234,620.8862396,1544.379605,2.234042553,3450.209756,191.6783198,0.514793202,,0.0,LargeClass
237,85,211,11,8,0,18,7,165,180,291,172,471,1235.09465,3497.770699,6.172727273,21590.78459,1199.488033,1.165923566,,0.0,LargeClass
251,83,226,10,7,0,18,7,161,175,283,168,458,1199.929102,3385.68138,6.152173913,20829.30066,1157.18337,1.12856046,,0.0,LargeClass
267,62,248,13,6,0,13,6,188,184,346,194,530,1435.772479,4027.953806,5.521276596,22239.44708,1235.524838,1.342651269,,0.0,LargeClass
286,72,263,14,7,0,16,7,226,221,395,233,616,1787.01193,4844.338665,6.117256637,29634.06285,1646.336825,1.614779555,,0.0,LargeClass
43,25,28,8,8,0,7,1,1,1,1,2,2,0.0,2.0,0.5,1.0,0.055555556,0.000666667,,0.0,LargeClass
48,32,36,7,7,0,5,4,27,25,44,31,69,136.3819626,341.8395454,3.259259259,1114.143704,61.89687242,0.113946515,,0.0,LargeClass
89,55,59,10,1,15,14,12,52,31,61,64,92,339.4424154,552.0,7.038461538,3885.230769,215.8461538,0.184,,0.0,LargeClass
115,67,72,17,20,2,21,7,70,70,134,77,204,448.7012956,1278.424454,6.7,8565.443844,475.8579913,0.426141485,,0.0,LargeClass
117,78,83,14,17,0,17,7,41,34,64,48,98,239.3111166,547.3263251,5.463414634,2990.270654,166.1261474,0.182442108,,0.0,LargeClass
35,18,16,10,8,0,11,8,25,21,38,33,59,140.0964047,297.619253,6.08,1809.525058,100.5291699,0.099206418,,0.0,LargeClass
200,92,107,49,49,4,40,7,178,254,304,185,558,1350.332035,4202.510855,5.97752809,25120.62668,1395.590371,1.400836952,,0.0,LargeClass
69,30,43,11,11,0,15,1,5,6,6,6,12,11.60964047,31.01955001,0.6,18.61173001,1.033985,0.01033985,,0.0,LargeClass
85,68,66,10,10,0,9,3,18,17,24,21,41,79.81353753,180.0850143,2.0,360.1700287,20.00944604,0.060028338,,0.0,LargeClass
75,56,49,16,16,0,10,3,13,13,18,16,31,52.86060384,124.0,2.076923077,257.5384615,14.30769231,0.041333333,,0.0,LargeClass
73,42,42,18,18,0,13,2,10,8,11,12,19,35.21928095,68.11428751,1.1,74.92571627,4.162539793,0.022704763,,0.0,LargeClass
67,38,38,18,18,0,11,4,21,14,23,25,37,100.2386659,171.822679,2.19047619,376.3734874,20.90963819,0.057274226,,0.0,LargeClass
11,5,5,3,3,0,3,2,2,2,3,4,5,4.0,10.0,1.5,15.0,0.833333333,0.003333333,,0.0,LargeClass
22,12,12,5,5,0,5,1,1,4,4,2,8,0.0,8.0,2.0,16.0,0.888888889,0.002666667,,0.0,LargeClass
52,33,34,9,9,0,9,2,4,4,6,6,10,10.0,25.84962501,1.5,38.77443751,2.154135417,0.008616542,,0.0,LargeClass
53,35,35,9,9,0,9,2,5,4,6,7,10,13.60964047,28.07354922,1.2,33.68825906,1.871569948,0.00935785,,0.0,LargeClass
52,34,34,9,9,0,9,2,4,4,6,6,10,10.0,25.84962501,1.5,38.77443751,2.154135417,0.008616542,,0.0,LargeClass
100,58,58,31,30,0,12,5,35,25,36,40,61,191.1345461,324.6376138,2.571428571,834.7824355,46.37680197,0.108212538,,0.0,LargeClass
85,51,51,26,25,0,9,5,16,11,18,21,29,75.60964047,127.3772053,2.8125,358.2483898,19.90268832,0.042459068,,0.0,LargeClass
57,33,40,15,13,0,4,7,20,17,31,27,48,106.0900464,228.2346001,5.425,1238.172706,68.78737253,0.0760782,,0.0,LargeClass
92,75,74,3,3,0,15,3,36,19,38,39,57,190.8721876,301.2679265,1.583333333,477.0075503,26.50041946,0.100422642,,0.0,LargeClass
83,52,56,7,7,0,20,4,18,12,24,22,36,83.05865003,160.5395383,2.666666667,428.1054354,23.7836353,0.053513179,,0.0,LargeClass
51,32,34,0,0,11,6,5,24,13,26,29,39,121.6487405,189.4612588,2.708333333,513.1242426,28.50690237,0.063153753,,0.0,LargeClass
78,47,64,0,0,0,14,3,126,77,153,129,230,883.8921579,1612.582269,1.821428571,2937.203418,163.1779677,0.537527423,,0.0,LargeClass
150,113,113,0,0,0,37,3,46,25,49,49,74,258.8387375,415.4885285,1.597826087,663.8784096,36.88213387,0.138496176,,0.0,LargeClass
203,190,181,0,0,0,22,5,64,38,71,69,109,395.6096405,665.8291658,2.7734375,1846.635577,102.5908654,0.221943055,,0.0,LargeClass
175,148,152,2,2,0,21,3,34,22,36,37,58,177.7286241,302.1482952,1.588235294,479.8825865,26.66014369,0.100716098,,0.0,LargeClass
68,59,57,0,2,0,9,3,33,19,33,36,52,171.2198934,268.8361001,1.5,403.2541501,22.40300834,0.089612033,,0.0,LargeClass
27,21,21,0,0,0,6,1,2,4,4,3,8,2.0,12.67970001,1.0,12.67970001,0.704427778,0.004226567,,0.0,LargeClass
123,95,91,10,10,0,22,8,48,34,65,56,99,292.0782,574.9281373,5.416666667,3114.194077,173.0107821,0.191642712,,0.0,LargeClass
33,23,27,0,0,0,6,1,4,4,4,5,8,8.0,18.57542476,0.5,9.28771238,0.515984021,0.006191808,,0.0,LargeClass
27,20,19,1,1,0,7,3,5,4,6,8,10,16.36452798,30.0,1.8,54.0,3.0,0.01,,0.0,LargeClass
480,250,264,18,19,124,73,15,99,69,129,114,198,714.9096643,1352.912223,9.772727273,13221.64218,734.5356765,0.450970741,,0.0,LargeClass
181,53,56,11,11,80,34,2,6,2,6,8,8,17.509775,24.0,1.0,24.0,1.333333333,0.008,,0.0,LargeClass
80,51,50,5,3,7,20,5,13,7,13,18,20,59.71535681,83.39850003,2.5,208.4962501,11.583125,0.0277995,,0.0,LargeClass
258,150,150,13,12,52,44,14,54,40,76,68,116,364.066894,706.1456896,9.851851852,6956.84272,386.4912622,0.235381897,,0.0,LargeClass
36,23,25,0,1,0,10,2,4,2,4,6,6,10.0,15.509775,1.0,15.509775,0.861654167,0.005169925,,0.0,LargeClass
25,17,19,0,0,0,6,5,14,9,16,19,25,64.91260938,106.1981878,2.857142857,303.4233938,16.85685521,0.035399396,,0.0,LargeClass
26,17,20,0,0,0,6,5,9,6,10,14,16,40.13896549,60.91767875,2.777777778,169.2157743,9.400876351,0.020305893,,0.0,LargeClass
24,18,18,0,0,0,6,2,10,6,10,12,16,35.21928095,57.35940001,1.0,57.35940001,3.186633334,0.0191198,,0.0,LargeClass
32,24,24,0,0,0,8,4,8,5,8,12,13,32.0,46.60451251,2.0,93.20902502,5.178279168,0.015534838,,0.0,LargeClass
16,12,12,0,0,0,4,1,2,1,2,3,3,2.0,4.754887502,0.5,2.377443751,0.132080208,0.001584963,,0.0,LargeClass
36,29,29,0,0,0,7,3,8,4,8,11,12,28.7548875,41.51317942,1.5,62.26976914,3.459431619,0.013837726,,0.0,LargeClass
47,34,37,0,0,3,7,2,8,4,8,10,12,26.0,39.86313714,1.0,39.86313714,2.21461873,0.013287712,,0.0,LargeClass
208,137,165,0,0,20,23,7,209,122,240,216,362,1630.489543,2807.269276,4.019138756,11282.80474,626.8224858,0.935756425,,0.0,LargeClass
54,22,17,0,0,28,9,5,9,5,10,14,15,40.13896549,57.11032383,2.777777778,158.6397884,8.813321579,0.019036775,,0.0,LargeClass
214,137,163,15,14,0,37,10,36,26,45,46,71,219.336581,392.1728989,6.25,2451.080618,136.1711454,0.1307243,,0.0,LargeClass
